Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn
CUST201452,55,Month-to-Month,Basic,Digital Wallet,1,23.8,1290.3,31.4,0,2,3,No
CUST201453,72,Two Year,Standard,Digital Wallet,1,49.0,3384.4,64.1,4,2,3,No
CUST201454,22,One Year,Premium,Bank Transfer,0,87.82,1867.41,121.3,0,4,0,No
CUST201455,43,One Year,Premium,Digital Wallet,1,89.97,3753.64,84.4,2,3,1,No
CUST201456,28,One Year,Basic,Digital Wallet,0,26.54,742.92,26.3,1,3,2,No
CUST201457,39,Two Year,Standard,Bank Transfer,1,48.27,1870.97,36.4,2,2,0,No
CUST201458,11,Month-to-Month,Standard,Mailed Check,1,60.41,626.31,39.9,0,3,2,Yes
CUST201459,31,Two Year,Standard,Bank Transfer,1,53.54,1624.01,54.0,1,2,1,No
CUST201460,26,Month-to-Month,Standard,Bank Transfer,1,42.03,1089.52,63.6,5,2,3,Yes
CUST201461,14,Month-to-Month,Premium,Digital Wallet,0,104.53,1437.72,84.3,2,2,2,No
CUST201462,15,Two Year,Standard,Bank Transfer,1,56.5,781.12,87.3,0,3,0,No
CUST201463,37,Month-to-Month,Basic,Digital Wallet,1,24.57,859.08,37.2,4,5,0,No
CUST201464,27,Month-to-Month,Basic,Digital Wallet,1,15.0,376.6,7.5,2,4,2,No
CUST201465,40,Two Year,Premium,Bank Transfer,0,88.07,3350.75,89.5,1,4,3,No
CUST201466,22,Month-to-Month,Basic,Digital Wallet,1,15.0,312.94,36.5,1,4,0,No
CUST201467,20,One Year,Standard,Digital Wallet,0,47.22,890.46,51.0,3,2,0,No
CUST201468,15,One Year,Standard,Bank Transfer,0,54.57,770.92,80.7,1,4,1,Yes
CUST201469,48,One Year,Premium,Credit Card,0,97.04,4377.13,119.9,2,4,2,No
CUST201470,20,Month-to-Month,Basic,Digital Wallet,1,32.88,648.69,43.3,1,5,1,No
CUST201471,16,One Year,Standard,Credit Card,1,53.94,849.29,59.2,1,3,2,No
CUST201472,43,Two Year,Standard,Bank Transfer,1,53.43,2212.04,60.0,0,4,2,No
CUST201473,5,Month-to-Month,Standard,Credit Card,0,53.25,252.07,69.8,1,5,2,No
CUST201474,18,Two Year,Basic,Digital Wallet,1,28.79,505.86,43.3,2,4,2,No
CUST201475,17,Two Year,Premium,Mailed Check,1,102.44,1638.14,84.0,3,4,0,Yes
CUST201476,72,Month-to-Month,Standard,Mailed Check,1,47.22,3257.63,46.7,2,3,1,No
CUST201477,17,Two Year,Standard,Bank Transfer,1,46.68,750.61,37.3,0,4,2,No
CUST201478,11,Two Year,Standard,Digital Wallet,0,45.52,497.81,50.8,0,5,0,No
CUST201479,15,Month-to-Month,Standard,Digital Wallet,1,54.7,811.22,46.2,2,3,1,Yes
CUST201480,5,One Year,Premium,Credit Card,1,103.95,491.82,95.2,2,4,0,No
CUST201481,10,Two Year,Basic,Credit Card,1,26.5,255.74,37.9,0,4,2,No
CUST201482,15,Two Year,Standard,Bank Transfer,1,58.83,851.86,47.3,1,4,0,No
CUST201483,11,Month-to-Month,Standard,Credit Card,0,50.78,513.95,61.4,3,1,2,Yes
CUST201484,40,Month-to-Month,Standard,Digital Wallet,1,56.62,2114.22,56.6,2,2,0,Yes
CUST201485,37,One Year,Standard,Mailed Check,0,51.58,1797.19,70.9,1,4,1,No
CUST201486,23,Month-to-Month,Premium,Bank Transfer,1,96.48,2145.24,87.3,2,3,0,Yes
CUST201487,35,Month-to-Month,Standard,Bank Transfer,1,52.68,1801.29,34.3,1,4,0,No
CUST201488,19,Month-to-Month,Premium,Credit Card,0,95.56,1680.46,90.7,2,4,0,No
CUST201489,47,Month-to-Month,Standard,Credit Card,0,62.51,2778.38,21.7,0,3,2,No
CUST201490,7,Month-to-Month,Premium,Digital Wallet,1,88.42,573.24,90.8,1,3,3,No
CUST201491,10,Month-to-Month,Basic,Bank Transfer,1,26.68,258.76,11.3,3,3,2,Yes
CUST201492,12,One Year,Basic,Credit Card,0,23.49,280.96,30.1,3,4,0,No
CUST201493,38,Two Year,Standard,Bank Transfer,1,46.98,1726.82,68.3,3,2,1,No
CUST201494,38,Month-to-Month,Standard,Bank Transfer,0,60.32,2169.24,58.2,1,4,1,Yes
CUST201495,18,Month-to-Month,Standard,Bank Transfer,1,62.1,1030.36,55.7,1,4,1,No
CUST201496,36,Two Year,Premium,Bank Transfer,1,97.3,3448.06,83.5,0,4,2,No
CUST201497,32,Two Year,Standard,Bank Transfer,1,54.71,1641.43,70.2,2,5,0,No
CUST201498,18,Month-to-Month,Standard,Mailed Check,1,55.91,927.15,57.1,1,4,1,Yes
CUST201499,39,One Year,Standard,Digital Wallet,0,59.0,2140.41,54.1,0,2,0,No
CUST201500,10,Month-to-Month,Premium,Bank Transfer,1,104.17,1027.13,97.7,1,4,0,Yes
CUST201501,7,Two Year,Basic,Credit Card,1,22.36,147.1,22.3,0,3,5,No
CUST201502,49,Month-to-Month,Premium,Digital Wallet,1,99.94,4515.29,74.8,0,2,0,Yes
CUST201503,35,One Year,Premium,Digital Wallet,0,96.36,3116.06,93.5,2,3,1,No
CUST201504,49,Month-to-Month,Premium,Credit Card,1,89.73,4186.63,108.6,2,3,1,No
CUST201505,18,Month-to-Month,Standard,Digital Wallet,1,57.13,972.78,63.4,1,5,1,No
CUST201506,37,Month-to-Month,Premium,Bank Transfer,1,93.02,3222.0,67.6,2,3,0,Yes
CUST201507,32,Month-to-Month,Premium,Credit Card,1,98.24,3008.72,90.4,1,2,0,No
CUST201508,27,Month-to-Month,Standard,Digital Wallet,0,52.79,1407.2,45.7,0,3,0,Yes
CUST201509,20,One Year,Premium,Credit Card,1,91.13,1772.5,76.9,3,4,1,Yes
CUST201510,17,Month-to-Month,Basic,Digital Wallet,1,20.9,352.35,42.0,0,5,2,No
CUST201511,18,One Year,Standard,Bank Transfer,1,53.77,945.43,37.4,2,4,1,No
CUST201512,13,Month-to-Month,Standard,Credit Card,1,59.03,715.78,52.6,1,2,1,Yes
CUST201513,27,One Year,Standard,Credit Card,1,56.41,1428.08,79.1,3,3,0,No
CUST201514,13,Two Year,Standard,Credit Card,1,56.08,679.8,41.4,1,3,0,No
CUST201515,28,Month-to-Month,Basic,Credit Card,1,20.99,581.94,59.9,2,3,1,Yes
CUST201516,24,Month-to-Month,Standard,Credit Card,0,49.24,1142.52,30.3,2,4,2,No
CUST201517,40,One Year,Standard,Bank Transfer,1,59.49,2323.57,34.0,1,4,1,Yes
CUST201518,32,Month-to-Month,Standard,Credit Card,1,54.69,1669.3,74.8,3,4,1,No
CUST201519,25,Month-to-Month,Premium,Bank Transfer,1,93.47,2314.28,97.4,0,4,1,Yes
CUST201520,31,Month-to-Month,Premium,Credit Card,0,88.14,2516.97,90.6,1,3,0,No
CUST201521,20,Month-to-Month,Premium,Digital Wallet,0,105.5,2074.26,106.2,2,3,0,No
CUST201522,6,Month-to-Month,Standard,Bank Transfer,0,54.58,324.86,39.6,3,3,1,Yes
CUST201523,12,One Year,Basic,Credit Card,0,23.34,261.76,29.0,2,4,3,No
CUST201524,27,Two Year,Standard,Bank Transfer,1,61.16,1534.12,53.6,0,2,0,No
CUST201525,17,One Year,Standard,Credit Card,0,52.58,863.78,54.1,1,5,2,No
CUST201526,23,One Year,Standard,Digital Wallet,1,57.32,1219.7,48.5,1,2,2,Yes
CUST201527,26,Month-to-Month,Basic,Bank Transfer,1,30.47,749.91,29.7,1,4,1,No
CUST201528,24,Month-to-Month,Standard,Mailed Check,1,55.42,1250.1,33.0,1,3,0,No
CUST201529,16,Month-to-Month,Standard,Credit Card,0,57.72,876.44,65.2,1,4,0,No
CUST201530,15,One Year,Standard,Credit Card,1,55.51,787.59,56.9,2,2,1,No
CUST201531,62,Month-to-Month,Standard,Digital Wallet,1,52.19,3090.57,53.7,2,5,2,No
CUST201532,62,Month-to-Month,Basic,Credit Card,1,28.45,1690.41,17.5,2,3,0,Yes
CUST201533,31,Two Year,Basic,Credit Card,1,30.72,902.94,23.5,0,4,0,No
CUST201534,28,Month-to-Month,Basic,Bank Transfer,1,30.24,842.44,37.2,3,3,2,Yes
CUST201535,13,Month-to-Month,Premium,Mailed Check,1,91.43,1140.95,109.6,1,3,2,No
CUST201536,5,Month-to-Month,Basic,Bank Transfer,1,31.23,149.89,18.3,0,5,0,Yes
CUST201537,16,One Year,Standard,Bank Transfer,0,48.98,747.88,51.4,0,4,0,No
CUST201538,28,Month-to-Month,Standard,Credit Card,1,49.45,1342.02,75.1,0,3,2,No
CUST201539,7,Month-to-Month,Basic,Digital Wallet,1,16.33,110.08,18.9,2,5,0,No
CUST201540,18,Month-to-Month,Premium,Mailed Check,0,94.74,1615.12,96.4,2,4,1,Yes
CUST201541,58,Month-to-Month,Premium,Credit Card,0,94.87,5479.79,102.3,1,4,3,No
CUST201542,63,One Year,Standard,Credit Card,0,48.46,2821.2,16.7,1,3,3,No
CUST201543,43,Two Year,Premium,Credit Card,0,92.52,3883.14,83.8,0,3,2,Yes
CUST201544,34,Month-to-Month,Standard,Digital Wallet,0,52.78,1758.1,80.8,1,5,1,No
CUST201545,13,One Year,Standard,Mailed Check,1,61.46,770.43,54.3,0,4,3,No
CUST201546,17,Two Year,Standard,Mailed Check,0,57.35,907.5,48.5,1,3,0,No
CUST201547,29,One Year,Standard,Credit Card,0,51.53,1465.72,62.7,0,4,1,Yes
CUST201548,31,Month-to-Month,Premium,Credit Card,0,87.05,2638.17,101.8,1,5,3,No
CUST201549,36,Month-to-Month,Standard,Digital Wallet,1,47.28,1569.84,37.8,1,3,1,No
CUST201550,44,Month-to-Month,Basic,Credit Card,1,36.21,1516.93,15.2,2,3,1,No
CUST201551,32,Month-to-Month,Basic,Mailed Check,1,25.02,790.43,36.4,3,5,2,No
CUST201552,4,Two Year,Standard,Bank Transfer,1,60.41,222.33,45.1,0,4,2,No
CUST201553,39,Month-to-Month,Basic,Credit Card,1,28.11,1012.86,42.2,1,3,2,Yes
CUST201554,17,Month-to-Month,Basic,Credit Card,1,28.86,481.22,2.0,0,3,2,No
CUST201555,23,One Year,Basic,Mailed Check,0,24.1,524.59,30.9,2,2,2,Yes
CUST201556,39,Month-to-Month,Standard,Credit Card,0,49.57,1899.73,84.1,1,1,0,Yes
CUST201557,20,Month-to-Month,Basic,Mailed Check,1,17.89,353.48,24.1,3,4,1,Yes
CUST201558,56,Month-to-Month,Standard,Credit Card,1,60.44,3267.9,44.6,2,3,0,No
CUST201559,23,Month-to-Month,Standard,Digital Wallet,1,44.62,945.98,46.0,1,3,3,Yes
CUST201560,19,One Year,Standard,Credit Card,1,47.93,896.83,60.7,0,4,0,No
CUST201561,10,One Year,Premium,Mailed Check,1,99.08,984.29,93.3,2,3,0,Yes
CUST201562,19,Month-to-Month,Premium,Mailed Check,1,92.13,1646.7,104.3,1,4,1,Yes
CUST201563,66,Month-to-Month,Premium,Mailed Check,1,98.18,6410.12,95.4,3,2,1,No
CUST201564,58,Month-to-Month,Basic,Credit Card,1,24.55,1348.08,4.8,1,3,1,No
CUST201565,18,Two Year,Standard,Credit Card,1,59.13,987.01,57.9,0,5,0,No
CUST201566,49,One Year,Standard,Mailed Check,0,56.05,2688.96,33.3,2,3,0,No
CUST201567,34,Two Year,Standard,Bank Transfer,1,46.62,1579.22,62.9,2,3,1,No
CUST201568,13,One Year,Standard,Credit Card,0,62.38,749.32,59.1,1,4,0,Yes
CUST201569,9,One Year,Standard,Bank Transfer,1,51.05,453.2,35.8,2,4,1,No
CUST201570,14,Month-to-Month,Standard,Mailed Check,0,58.22,765.66,74.4,1,3,2,Yes
CUST201571,25,Two Year,Standard,Credit Card,1,55.69,1333.42,59.0,1,3,1,No
CUST201572,16,Month-to-Month,Premium,Bank Transfer,1,96.66,1536.04,90.3,1,5,1,Yes
CUST201573,20,Two Year,Standard,Credit Card,1,41.62,777.39,60.0,0,4,1,No
CUST201574,29,One Year,Basic,Bank Transfer,0,22.6,644.21,28.1,0,3,1,No
CUST201575,10,Month-to-Month,Standard,Digital Wallet,0,66.11,613.07,24.2,1,3,1,Yes
CUST201576,15,Month-to-Month,Standard,Bank Transfer,1,61.18,859.0,66.9,3,4,0,Yes
CUST201577,42,One Year,Standard,Digital Wallet,0,50.47,2011.0,53.8,2,4,1,No
CUST201578,61,One Year,Basic,Bank Transfer,1,33.74,1958.31,45.1,1,3,2,No
CUST201579,34,One Year,Basic,Bank Transfer,1,31.75,998.23,26.4,1,4,1,No
CUST201580,9,Month-to-Month,Basic,Bank Transfer,1,27.96,234.82,26.6,4,2,1,Yes
CUST201581,51,Month-to-Month,Basic,Bank Transfer,1,23.87,1149.39,36.8,1,4,4,No
CUST201582,43,One Year,Premium,Bank Transfer,1,97.4,4092.86,108.0,1,3,0,No
CUST201583,11,Two Year,Standard,Credit Card,0,53.86,549.06,18.1,0,3,0,Yes
CUST201584,31,Month-to-Month,Standard,Credit Card,1,63.25,1885.11,40.2,0,4,2,Yes
CUST201585,6,Two Year,Premium,Digital Wallet,0,95.57,552.78,96.2,2,2,2,Yes
CUST201586,15,Two Year,Standard,Credit Card,1,58.45,830.92,66.6,1,3,1,No
CUST201587,72,Month-to-Month,Standard,Credit Card,1,51.15,3388.28,38.2,1,4,1,No
CUST201588,7,One Year,Premium,Mailed Check,1,106.38,734.34,107.7,1,3,0,No
CUST201589,37,Month-to-Month,Standard,Credit Card,1,62.6,2217.94,50.3,2,3,1,No
CUST201590,17,Month-to-Month,Standard,Credit Card,0,51.76,843.49,46.9,1,3,0,No
CUST201591,12,Month-to-Month,Premium,Bank Transfer,1,108.64,1299.89,117.4,1,3,4,No
CUST201592,13,Month-to-Month,Standard,Bank Transfer,1,52.66,671.04,80.5,0,3,1,No
CUST201593,4,Month-to-Month,Basic,Digital Wallet,1,15.77,61.52,2.0,0,3,1,Yes
CUST201594,10,One Year,Basic,Bank Transfer,1,18.08,172.49,22.6,3,4,1,Yes
CUST201595,36,Month-to-Month,Basic,Bank Transfer,0,26.87,925.22,30.4,2,3,1,Yes
CUST201596,50,Month-to-Month,Standard,Digital Wallet,1,56.86,2632.78,57.5,1,2,1,No
CUST201597,32,Two Year,Standard,Credit Card,1,52.62,1643.96,61.3,1,3,1,No
CUST201598,6,Two Year,Premium,Digital Wallet,1,96.0,565.3,105.4,0,4,0,No
CUST201599,37,Month-to-Month,Premium,Bank Transfer,0,89.79,3220.06,87.0,1,5,0,Yes
CUST201600,25,Month-to-Month,Standard,Digital Wallet,1,54.24,1336.4,59.4,1,4,1,Yes
CUST201601,64,One Year,Basic,Bank Transfer,1,23.94,1506.03,54.6,1,3,0,Yes
CUST201602,54,Month-to-Month,Basic,Credit Card,1,24.31,1267.69,34.3,2,2,0,No
CUST201603,45,Two Year,Premium,Credit Card,1,88.18,3670.8,90.0,3,1,2,No
CUST201604,58,Month-to-Month,Standard,Bank Transfer,1,49.86,2696.96,35.3,2,4,1,No
CUST201605,22,Month-to-Month,Premium,Credit Card,1,93.0,2023.9,85.4,2,3,2,No
CUST201606,18,Month-to-Month,Standard,Bank Transfer,1,47.13,810.19,62.9,1,3,0,Yes
CUST201607,72,Month-to-Month,Standard,Credit Card,0,52.01,3561.82,65.8,2,4,2,Yes
CUST201608,19,Month-to-Month,Basic,Bank Transfer,0,32.11,566.65,57.4,1,3,1,Yes
CUST201609,14,Two Year,Basic,Mailed Check,0,33.17,444.27,41.6,2,5,1,No
CUST201610,17,One Year,Premium,Mailed Check,0,92.58,1556.55,86.0,2,3,0,No
CUST201611,30,One Year,Standard,Digital Wallet,1,55.61,1657.07,53.7,1,4,0,No
CUST201612,32,Two Year,Standard,Credit Card,1,62.81,1992.95,50.2,1,3,0,No
CUST201613,13,One Year,Basic,Bank Transfer,1,29.98,383.59,30.6,1,3,0,No
CUST201614,12,One Year,Standard,Credit Card,1,55.46,623.94,77.6,1,3,1,No
CUST201615,72,Month-to-Month,Standard,Credit Card,1,53.11,3763.93,40.2,2,2,0,No
CUST201616,18,Month-to-Month,Basic,Digital Wallet,0,38.5,644.22,40.0,1,4,0,No
CUST201617,54,One Year,Basic,Bank Transfer,0,29.21,1526.86,32.6,1,3,1,No
CUST201618,48,Two Year,Standard,Credit Card,1,47.17,2199.89,66.9,2,3,0,Yes
CUST201619,8,Month-to-Month,Standard,Digital Wallet,1,44.79,348.92,33.9,2,4,3,No
CUST201620,23,Month-to-Month,Basic,Credit Card,0,28.79,641.47,2.0,3,3,1,No
CUST201621,38,Month-to-Month,Standard,Digital Wallet,0,53.08,1966.59,58.3,0,4,1,No
CUST201622,43,Month-to-Month,Premium,Credit Card,1,103.71,4112.59,96.7,1,2,1,No
CUST201623,32,One Year,Premium,Bank Transfer,1,85.12,2636.11,118.2,2,3,2,Yes
CUST201624,38,Two Year,Premium,Bank Transfer,0,86.86,3129.88,103.8,2,4,0,No
CUST201625,52,Two Year,Basic,Digital Wallet,1,25.86,1248.26,32.7,2,2,2,No
CUST201626,36,One Year,Standard,Credit Card,0,48.35,1642.85,62.2,1,3,0,No
CUST201627,19,Month-to-Month,Standard,Mailed Check,1,62.39,1155.4,59.0,1,3,0,No
CUST201628,30,Month-to-Month,Premium,Credit Card,0,98.68,2806.46,72.2,1,4,2,No
CUST201629,10,One Year,Premium,Credit Card,0,103.08,1003.88,84.6,0,3,1,No
CUST201630,46,Two Year,Basic,Mailed Check,0,15.0,641.44,25.4,0,3,0,No
CUST201631,20,Month-to-Month,Basic,Bank Transfer,0,15.0,296.8,18.6,0,2,0,Yes
CUST201632,10,Two Year,Basic,Bank Transfer,1,29.88,287.57,36.1,1,4,4,No
CUST201633,72,Two Year,Basic,Credit Card,1,17.01,1155.98,14.4,1,1,0,No
CUST201634,7,Month-to-Month,Standard,Mailed Check,0,61.31,400.6,58.4,3,4,0,Yes
CUST201635,46,Two Year,Standard,Bank Transfer,1,48.54,2188.69,47.1,2,2,1,No
CUST201636,21,One Year,Standard,Digital Wallet,0,68.64,1336.59,66.2,0,1,1,No
CUST201637,22,Two Year,Basic,Digital Wallet,1,23.27,508.39,26.9,2,3,0,No
CUST201638,21,One Year,Basic,Credit Card,1,24.5,503.84,18.0,0,3,2,No
CUST201639,27,One Year,Standard,Digital Wallet,1,60.77,1578.57,54.1,5,4,0,No
CUST201640,16,Two Year,Standard,Credit Card,0,57.91,922.9,63.3,2,3,0,No
CUST201641,21,One Year,Standard,Digital Wallet,0,54.08,1067.04,50.1,1,4,1,No
CUST201642,18,Month-to-Month,Premium,Bank Transfer,1,114.54,2011.23,70.1,3,3,1,Yes
CUST201643,11,Month-to-Month,Standard,Credit Card,1,52.25,535.29,50.2,2,3,1,Yes
CUST201644,11,Two Year,Standard,Credit Card,1,46.99,494.6,62.1,1,4,1,No
CUST201645,11,Month-to-Month,Premium,Credit Card,1,101.87,1038.33,89.8,0,4,3,Yes
CUST201646,20,Month-to-Month,Premium,Credit Card,1,96.51,1908.72,94.3,0,3,0,Yes
CUST201647,47,Month-to-Month,Premium,Digital Wallet,1,91.59,3962.8,121.5,1,4,2,No
CUST201648,30,Month-to-Month,Standard,Credit Card,1,51.95,1507.91,60.1,2,2,1,Yes
CUST201649,33,One Year,Basic,Credit Card,1,26.71,838.15,38.8,3,3,1,No
CUST201650,24,Month-to-Month,Basic,Digital Wallet,0,31.98,725.89,40.3,2,4,0,Yes
CUST201651,8,Month-to-Month,Standard,Credit Card,1,60.24,474.16,47.4,1,3,1,Yes
CUST201652,72,One Year,Premium,Credit Card,1,84.53,6068.82,86.8,0,1,0,No
CUST201653,23,Month-to-Month,Standard,Credit Card,1,54.47,1165.99,52.7,0,4,1,No
CUST201654,64,One Year,Basic,Digital Wallet,0,23.06,1446.73,24.8,1,5,1,No
CUST201655,21,Month-to-Month,Premium,Mailed Check,0,99.31,2035.69,79.1,2,1,1,Yes
CUST201656,72,Month-to-Month,Basic,Bank Transfer,1,18.24,1249.6,18.6,0,4,1,No
CUST201657,5,One Year,Basic,Bank Transfer,1,24.14,112.64,31.6,1,4,0,No
CUST201658,31,One Year,Basic,Mailed Check,0,27.87,810.89,32.5,0,5,0,No
CUST201659,36,Month-to-Month,Basic,Digital Wallet,1,24.94,870.5,4.6,0,4,0,No
CUST201660,20,Month-to-Month,Standard,Credit Card,1,56.97,1088.76,63.4,1,5,0,No
CUST201661,24,Two Year,Basic,Digital Wallet,1,35.82,839.37,43.4,1,2,3,No
CUST201662,46,Month-to-Month,Standard,Credit Card,0,61.25,2677.68,55.2,0,3,3,Yes
CUST201663,1,Month-to-Month,Premium,Credit Card,1,86.01,82.8,93.5,2,2,1,Yes
CUST201664,56,One Year,Premium,Credit Card,1,103.37,5580.31,126.9,1,3,1,No
CUST201665,35,Two Year,Standard,Bank Transfer,0,61.27,1988.11,50.1,2,4,1,No
CUST201666,56,Month-to-Month,Basic,Bank Transfer,0,18.66,1017.1,7.9,0,4,0,Yes
CUST201667,8,Month-to-Month,Basic,Credit Card,0,24.54,190.25,11.4,4,1,3,No
CUST201668,5,One Year,Premium,Digital Wallet,1,92.64,459.44,115.9,0,4,3,No
CUST201669,17,Two Year,Standard,Bank Transfer,1,60.27,972.87,70.4,1,5,0,No
CUST201670,24,Month-to-Month,Standard,Mailed Check,0,50.45,1137.47,40.8,1,3,0,Yes
CUST201671,72,Two Year,Premium,Mailed Check,0,94.05,6761.17,98.4,0,3,2,No
CUST201672,27,Month-to-Month,Premium,Digital Wallet,0,100.7,2535.19,81.6,1,4,1,Yes
CUST201673,72,Two Year,Standard,Mailed Check,0,51.42,3596.15,48.6,0,3,3,No
CUST201674,24,Month-to-Month,Standard,Credit Card,1,52.42,1226.85,76.2,2,3,2,Yes
CUST201675,23,One Year,Standard,Credit Card,1,61.67,1355.31,43.1,3,3,1,Yes
CUST201676,30,Two Year,Standard,Bank Transfer,0,51.52,1450.57,65.2,4,2,0,No
CUST201677,11,Month-to-Month,Premium,Bank Transfer,1,113.11,1185.91,85.3,1,3,2,No
CUST201678,24,Two Year,Standard,Credit Card,1,53.06,1257.52,53.2,0,3,1,No
CUST201679,23,One Year,Basic,Digital Wallet,0,15.0,338.67,35.1,0,3,2,No
CUST201680,25,Month-to-Month,Basic,Bank Transfer,1,31.06,746.25,14.9,2,4,1,No
CUST201681,71,Month-to-Month,Standard,Credit Card,1,55.77,3945.26,42.6,0,4,1,No
CUST201682,24,One Year,Standard,Credit Card,1,57.87,1337.36,63.5,1,3,3,No
CUST201683,8,Month-to-Month,Standard,Bank Transfer,1,59.81,469.12,73.0,3,4,1,No
CUST201684,15,Month-to-Month,Standard,Digital Wallet,1,66.96,975.31,43.1,1,4,3,No
CUST201685,11,Month-to-Month,Premium,Credit Card,1,102.22,1080.39,103.4,0,5,2,No
CUST201686,50,Month-to-Month,Standard,Digital Wallet,1,50.88,2414.83,40.8,2,1,0,Yes
CUST201687,35,Month-to-Month,Premium,Bank Transfer,1,101.98,3462.1,100.7,2,3,0,Yes
CUST201688,18,One Year,Standard,Mailed Check,1,56.77,941.02,49.6,3,2,0,No
CUST201689,34,Month-to-Month,Premium,Digital Wallet,1,88.24,2944.95,77.8,1,3,1,No
CUST201690,67,Month-to-Month,Premium,Credit Card,1,91.8,5708.0,76.7,1,3,0,No
CUST201691,38,One Year,Standard,Mailed Check,1,66.67,2522.91,70.7,1,5,0,No
CUST201692,28,Month-to-Month,Premium,Bank Transfer,1,91.14,2544.71,92.9,4,3,1,No
CUST201693,57,Month-to-Month,Premium,Mailed Check,0,100.71,5355.22,102.0,3,2,2,Yes
CUST201694,29,Month-to-Month,Premium,Bank Transfer,0,94.16,2525.4,78.4,1,3,1,No
CUST201695,14,One Year,Standard,Credit Card,0,58.6,773.9,77.2,3,3,0,Yes
CUST201696,11,Month-to-Month,Basic,Mailed Check,0,18.64,200.85,57.4,0,4,1,No
CUST201697,50,Month-to-Month,Premium,Credit Card,0,93.54,4664.92,85.2,1,3,1,Yes
CUST201698,23,Two Year,Basic,Credit Card,1,15.0,341.74,16.5,0,3,1,No
CUST201699,46,Month-to-Month,Basic,Mailed Check,1,36.13,1576.76,19.1,2,3,4,Yes
CUST201700,72,One Year,Basic,Mailed Check,1,27.06,1898.18,35.2,2,3,2,No
CUST201701,29,One Year,Standard,Digital Wallet,0,47.53,1281.31,63.6,3,4,1,No
CUST201702,8,Month-to-Month,Standard,Digital Wallet,0,53.63,400.22,57.6,1,3,2,No
CUST201703,40,One Year,Premium,Digital Wallet,1,98.98,3657.48,93.2,0,4,1,No
CUST201704,24,One Year,Standard,Bank Transfer,1,53.46,1245.61,73.2,0,3,1,No
CUST201705,13,Month-to-Month,Premium,Credit Card,1,87.45,1115.41,104.5,3,5,1,Yes
CUST201706,38,Month-to-Month,Basic,Credit Card,1,16.37,613.15,8.7,0,5,1,No
CUST201707,23,Month-to-Month,Basic,Digital Wallet,1,28.11,638.68,14.9,1,3,0,No
CUST201708,17,Two Year,Premium,Digital Wallet,1,99.24,1615.03,97.9,1,2,2,Yes
CUST201709,16,Two Year,Standard,Bank Transfer,1,39.71,632.24,51.5,1,4,1,No
CUST201710,8,Month-to-Month,Basic,Credit Card,0,20.56,151.96,30.9,2,2,2,Yes
CUST201711,56,Month-to-Month,Premium,Credit Card,1,91.07,5052.84,96.1,1,4,1,No
CUST201712,4,One Year,Standard,Credit Card,1,54.48,217.75,53.7,5,2,0,Yes
CUST201713,17,One Year,Basic,Credit Card,1,28.94,466.84,25.1,2,2,3,No
CUST201714,32,Two Year,Basic,Credit Card,1,31.61,987.1,21.2,2,4,0,No
CUST201715,46,One Year,Premium,Credit Card,0,91.85,3949.77,103.1,1,3,1,No
CUST201716,45,One Year,Basic,Mailed Check,1,18.92,795.79,14.4,0,4,0,Yes
CUST201717,17,One Year,Standard,Mailed Check,1,50.09,819.98,53.0,1,3,0,No
CUST201718,46,Month-to-Month,Standard,Bank Transfer,1,63.25,2781.55,48.3,0,4,1,No
CUST201719,11,Month-to-Month,Standard,Bank Transfer,1,53.93,549.84,33.3,0,3,2,No
CUST201720,22,One Year,Premium,Credit Card,1,100.12,2102.67,85.6,1,2,1,No
CUST201721,26,Month-to-Month,Basic,Credit Card,1,27.42,668.1,15.2,1,3,2,No
CUST201722,22,Month-to-Month,Standard,Digital Wallet,1,68.0,1488.31,81.7,4,3,0,Yes
CUST201723,17,Month-to-Month,Basic,Credit Card,1,15.48,255.33,43.8,3,5,1,No
CUST201724,15,Month-to-Month,Basic,Mailed Check,1,22.46,328.05,20.7,2,4,0,Yes
CUST201725,16,Month-to-Month,Standard,Bank Transfer,0,51.89,821.14,44.9,0,3,1,Yes
CUST201726,9,One Year,Basic,Bank Transfer,1,33.04,284.68,33.3,2,3,0,No
CUST201727,32,One Year,Basic,Bank Transfer,1,23.37,698.64,27.7,2,3,0,No
CUST201728,5,Month-to-Month,Basic,Digital Wallet,0,28.94,134.62,2.0,2,4,2,Yes
CUST201729,68,Month-to-Month,Standard,Bank Transfer,1,40.67,2660.19,69.4,2,3,0,No
CUST201730,72,Month-to-Month,Standard,Credit Card,1,53.13,3791.27,32.6,1,4,4,No
CUST201731,16,Month-to-Month,Premium,Mailed Check,1,100.81,1563.86,98.1,1,3,3,Yes
CUST201732,26,Two Year,Standard,Bank Transfer,1,60.92,1540.33,58.2,1,4,0,No
CUST201733,20,Month-to-Month,Standard,Credit Card,0,52.28,990.74,37.5,2,4,1,No
CUST201734,68,Two Year,Premium,Digital Wallet,1,89.1,5900.12,98.5,5,3,0,No
CUST201735,26,Month-to-Month,Standard,Credit Card,1,51.95,1316.09,54.9,0,4,2,Yes
CUST201736,13,Month-to-Month,Premium,Bank Transfer,0,93.84,1134.55,95.2,3,3,0,Yes
