Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn,Expected_Lifetime_Months,Projected_CLV,Cluster,Customer_Segment,Churn_Risk_Score,Churn_Risk_Tier,Retention_Priority
CUST201468,15,One Year,Standard,Bank Transfer,0,54.57,770.92,80.7,1,4,1,Yes,34,1855.38,0,Loyal Steady,17.0,Low,Standard
CUST201469,48,One Year,Premium,Credit Card,0,97.04,4377.13,119.9,2,4,2,No,34,3299.36,1,Champions,11.5,Low,Standard
CUST201470,20,Month-to-Month,Basic,Digital Wallet,1,32.88,648.69,43.3,1,5,1,No,18,591.84,0,Loyal Steady,15.6,Low,Standard
CUST201471,16,One Year,Standard,Credit Card,1,53.94,849.29,59.2,1,3,2,No,34,1833.96,3,At Risk,17.1,Low,Standard
CUST201472,43,Two Year,Standard,Bank Transfer,1,53.43,2212.04,60.0,0,4,2,No,52,2778.36,2,Low Engagement,3.5,Low,Standard
CUST201473,5,Month-to-Month,Standard,Credit Card,0,53.25,252.07,69.8,1,5,2,No,18,958.5,0,Loyal Steady,29.3,Medium,Standard
CUST201474,18,Two Year,Basic,Digital Wallet,1,28.79,505.86,43.3,2,4,2,No,52,1497.08,0,Loyal Steady,8.5,Low,Standard
CUST201475,17,Two Year,Premium,Mailed Check,1,102.44,1638.14,84.0,3,4,0,Yes,52,5326.88,1,Champions,29.5,Medium,Standard
CUST201476,72,Month-to-Month,Standard,Mailed Check,1,47.22,3257.63,46.7,2,3,1,No,18,849.96,2,Low Engagement,25.3,Medium,Standard
CUST201477,17,Two Year,Standard,Bank Transfer,1,46.68,750.61,37.3,0,4,2,No,52,2427.36,0,Loyal Steady,6.5,Low,Standard
CUST201478,11,Two Year,Standard,Digital Wallet,0,45.52,497.81,50.8,0,5,0,No,52,2367.04,0,Loyal Steady,8.9,Low,Standard
CUST201479,15,Month-to-Month,Standard,Digital Wallet,1,54.7,811.22,46.2,2,3,1,Yes,18,984.6,3,At Risk,51.4,High,Standard
CUST201480,5,One Year,Premium,Credit Card,1,103.95,491.82,95.2,2,4,0,No,34,3534.3,1,Champions,28.0,Medium,Standard
CUST201481,10,Two Year,Basic,Credit Card,1,26.5,255.74,37.9,0,4,2,No,52,1378.0,0,Loyal Steady,5.8,Low,Standard
CUST201482,15,Two Year,Standard,Bank Transfer,1,58.83,851.86,47.3,1,4,0,No,52,3059.16,0,Loyal Steady,11.9,Low,Standard
CUST201483,11,Month-to-Month,Standard,Credit Card,0,50.78,513.95,61.4,3,1,2,Yes,18,914.04,3,At Risk,82.7,Very High,Standard
CUST201484,40,Month-to-Month,Standard,Digital Wallet,1,56.62,2114.22,56.6,2,2,0,Yes,18,1019.16,3,At Risk,52.4,High,Standard
CUST201485,37,One Year,Standard,Mailed Check,0,51.58,1797.19,70.9,1,4,1,No,34,1753.72,0,Loyal Steady,14.1,Low,Standard
CUST201486,23,Month-to-Month,Premium,Bank Transfer,1,96.48,2145.24,87.3,2,3,0,Yes,18,1736.64,1,Champions,55.8,High,Standard
CUST201487,35,Month-to-Month,Standard,Bank Transfer,1,52.68,1801.29,34.3,1,4,0,No,18,948.24,0,Loyal Steady,24.2,Low,Standard
CUST201488,19,Month-to-Month,Premium,Credit Card,0,95.56,1680.46,90.7,2,4,0,No,18,1720.08,1,Champions,53.3,High,Standard
CUST201489,47,Month-to-Month,Standard,Credit Card,0,62.51,2778.38,21.7,0,3,2,No,18,1125.18,2,Low Engagement,21.3,Low,Standard
CUST201490,7,Month-to-Month,Premium,Digital Wallet,1,88.42,573.24,90.8,1,3,3,No,18,1591.56,1,Champions,47.9,High,Standard
CUST201491,10,Month-to-Month,Basic,Bank Transfer,1,26.68,258.76,11.3,3,3,2,Yes,18,480.24,3,At Risk,48.0,High,Standard
CUST201492,12,One Year,Basic,Credit Card,0,23.49,280.96,30.1,3,4,0,No,34,798.66,0,Loyal Steady,24.9,Medium,Standard
CUST201493,38,Two Year,Standard,Bank Transfer,1,46.98,1726.82,68.3,3,2,1,No,52,2442.96,3,At Risk,24.8,Medium,Standard
CUST201494,38,Month-to-Month,Standard,Bank Transfer,0,60.32,2169.24,58.2,1,4,1,Yes,18,1085.76,0,Loyal Steady,25.3,Medium,Standard
CUST201495,18,Month-to-Month,Standard,Bank Transfer,1,62.1,1030.36,55.7,1,4,1,No,18,1117.8,0,Loyal Steady,29.5,Medium,Standard
CUST201496,36,Two Year,Premium,Bank Transfer,1,97.3,3448.06,83.5,0,4,2,No,52,5059.6,1,Champions,5.2,Low,Standard
CUST201497,32,Two Year,Standard,Bank Transfer,1,54.71,1641.43,70.2,2,5,0,No,52,2844.92,0,Loyal Steady,6.8,Low,Standard
CUST201498,18,Month-to-Month,Standard,Mailed Check,1,55.91,927.15,57.1,1,4,1,Yes,18,1006.38,0,Loyal Steady,37.5,Medium,Standard
CUST201499,39,One Year,Standard,Digital Wallet,0,59.0,2140.41,54.1,0,2,0,No,34,2006.0,3,At Risk,21.3,Low,Standard
CUST201500,10,Month-to-Month,Premium,Bank Transfer,1,104.17,1027.13,97.7,1,4,0,Yes,18,1875.06,1,Champions,44.1,High,Standard
CUST201501,7,Two Year,Basic,Credit Card,1,22.36,147.1,22.3,0,3,5,No,52,1162.72,3,At Risk,6.2,Low,Standard
CUST201502,49,Month-to-Month,Premium,Digital Wallet,1,99.94,4515.29,74.8,0,2,0,Yes,18,1798.92,1,Champions,38.1,Medium,Standard
CUST201503,35,One Year,Premium,Digital Wallet,0,96.36,3116.06,93.5,2,3,1,No,34,3276.24,1,Champions,26.4,Medium,Standard
CUST201504,49,Month-to-Month,Premium,Credit Card,1,89.73,4186.63,108.6,2,3,1,No,18,1615.14,1,Champions,36.6,Medium,Standard
CUST201505,18,Month-to-Month,Standard,Digital Wallet,1,57.13,972.78,63.4,1,5,1,No,18,1028.34,0,Loyal Steady,21.3,Low,Standard
CUST201506,37,Month-to-Month,Premium,Bank Transfer,1,93.02,3222.0,67.6,2,3,0,Yes,18,1674.36,1,Champions,46.5,High,Standard
CUST201507,32,Month-to-Month,Premium,Credit Card,1,98.24,3008.72,90.4,1,2,0,No,18,1768.32,1,Champions,55.5,High,Standard
CUST201508,27,Month-to-Month,Standard,Digital Wallet,0,52.79,1407.2,45.7,0,3,0,Yes,18,950.22,3,At Risk,40.7,Medium,Standard
CUST201509,20,One Year,Premium,Credit Card,1,91.13,1772.5,76.9,3,4,1,Yes,34,3098.42,1,Champions,23.3,Low,Standard
CUST201510,17,Month-to-Month,Basic,Digital Wallet,1,20.9,352.35,42.0,0,5,2,No,18,376.2,0,Loyal Steady,11.5,Low,Standard
CUST201511,18,One Year,Standard,Bank Transfer,1,53.77,945.43,37.4,2,4,1,No,34,1828.18,0,Loyal Steady,15.3,Low,Standard
CUST201512,13,Month-to-Month,Standard,Credit Card,1,59.03,715.78,52.6,1,2,1,Yes,18,1062.54,3,At Risk,56.8,High,Standard
CUST201513,27,One Year,Standard,Credit Card,1,56.41,1428.08,79.1,3,3,0,No,34,1917.94,3,At Risk,28.4,Medium,Standard
CUST201514,13,Two Year,Standard,Credit Card,1,56.08,679.8,41.4,1,3,0,No,52,2916.16,3,At Risk,19.1,Low,Standard
CUST201515,28,Month-to-Month,Basic,Credit Card,1,20.99,581.94,59.9,2,3,1,Yes,18,377.82,3,At Risk,35.8,Medium,Standard
CUST201516,24,Month-to-Month,Standard,Credit Card,0,49.24,1142.52,30.3,2,4,2,No,18,886.32,0,Loyal Steady,35.3,Medium,Standard
CUST201517,40,One Year,Standard,Bank Transfer,1,59.49,2323.57,34.0,1,4,1,Yes,34,2022.66,0,Loyal Steady,7.1,Low,Standard
CUST201518,32,Month-to-Month,Standard,Credit Card,1,54.69,1669.3,74.8,3,4,1,No,18,984.42,0,Loyal Steady,35.5,Medium,Standard
CUST201519,25,Month-to-Month,Premium,Bank Transfer,1,93.47,2314.28,97.4,0,4,1,Yes,18,1682.46,1,Champions,25.8,Medium,Standard
CUST201520,31,Month-to-Month,Premium,Credit Card,0,88.14,2516.97,90.6,1,3,0,No,18,1586.52,1,Champions,51.4,High,Standard
CUST201521,20,Month-to-Month,Premium,Digital Wallet,0,105.5,2074.26,106.2,2,3,0,No,18,1899.0,1,Champions,65.6,Very High,Standard
CUST201522,6,Month-to-Month,Standard,Bank Transfer,0,54.58,324.86,39.6,3,3,1,Yes,18,982.44,3,At Risk,69.2,Very High,Standard
CUST201523,12,One Year,Basic,Credit Card,0,23.34,261.76,29.0,2,4,3,No,34,793.56,0,Loyal Steady,13.0,Low,Standard
CUST201524,27,Two Year,Standard,Bank Transfer,1,61.16,1534.12,53.6,0,2,0,No,52,3180.32,3,At Risk,17.0,Low,Standard
CUST201525,17,One Year,Standard,Credit Card,0,52.58,863.78,54.1,1,5,2,No,34,1787.72,0,Loyal Steady,8.9,Low,Standard
CUST201526,23,One Year,Standard,Digital Wallet,1,57.32,1219.7,48.5,1,2,2,Yes,34,1948.88,3,At Risk,22.5,Low,Standard
CUST201527,26,Month-to-Month,Basic,Bank Transfer,1,30.47,749.91,29.7,1,4,1,No,18,548.46,0,Loyal Steady,19.9,Low,Standard
CUST201528,24,Month-to-Month,Standard,Mailed Check,1,55.42,1250.1,33.0,1,3,0,No,18,997.56,3,At Risk,49.5,High,Standard
CUST201529,16,Month-to-Month,Standard,Credit Card,0,57.72,876.44,65.2,1,4,0,No,18,1038.96,0,Loyal Steady,41.7,Medium,Standard
CUST201530,15,One Year,Standard,Credit Card,1,55.51,787.59,56.9,2,2,1,No,34,1887.34,3,At Risk,35.4,Medium,Standard
CUST201531,62,Month-to-Month,Standard,Digital Wallet,1,52.19,3090.57,53.7,2,5,2,No,18,939.42,2,Low Engagement,9.1,Low,Standard
CUST201532,62,Month-to-Month,Basic,Credit Card,1,28.45,1690.41,17.5,2,3,0,Yes,18,512.1,2,Low Engagement,20.6,Low,Standard
CUST201533,31,Two Year,Basic,Credit Card,1,30.72,902.94,23.5,0,4,0,No,52,1597.44,0,Loyal Steady,4.7,Low,Standard
CUST201534,28,Month-to-Month,Basic,Bank Transfer,1,30.24,842.44,37.2,3,3,2,Yes,18,544.32,3,At Risk,37.4,Medium,Standard
CUST201535,13,Month-to-Month,Premium,Mailed Check,1,91.43,1140.95,109.6,1,3,2,No,18,1645.74,1,Champions,56.0,High,Standard
CUST201536,5,Month-to-Month,Basic,Bank Transfer,1,31.23,149.89,18.3,0,5,0,Yes,18,562.14,0,Loyal Steady,18.2,Low,Standard
CUST201537,16,One Year,Standard,Bank Transfer,0,48.98,747.88,51.4,0,4,0,No,34,1665.32,0,Loyal Steady,14.7,Low,Standard
CUST201538,28,Month-to-Month,Standard,Credit Card,1,49.45,1342.02,75.1,0,3,2,No,18,890.1,3,At Risk,26.5,Medium,Standard
CUST201539,7,Month-to-Month,Basic,Digital Wallet,1,16.33,110.08,18.9,2,5,0,No,18,293.94,0,Loyal Steady,29.1,Medium,Standard
CUST201540,18,Month-to-Month,Premium,Mailed Check,0,94.74,1615.12,96.4,2,4,1,Yes,18,1705.32,1,Champions,58.3,High,Standard
CUST201541,58,Month-to-Month,Premium,Credit Card,0,94.87,5479.79,102.3,1,4,3,No,18,1707.66,1,Champions,16.3,Low,Standard
CUST201542,63,One Year,Standard,Credit Card,0,48.46,2821.2,16.7,1,3,3,No,34,1647.64,2,Low Engagement,6.3,Low,Standard
CUST201543,43,Two Year,Premium,Credit Card,0,92.52,3883.14,83.8,0,3,2,Yes,52,4811.04,1,Champions,9.4,Low,Standard
CUST201544,34,Month-to-Month,Standard,Digital Wallet,0,52.78,1758.1,80.8,1,5,1,No,18,950.04,0,Loyal Steady,19.9,Low,Standard
CUST201545,13,One Year,Standard,Mailed Check,1,61.46,770.43,54.3,0,4,3,No,34,2089.64,0,Loyal Steady,10.4,Low,Standard
CUST201546,17,Two Year,Standard,Mailed Check,0,57.35,907.5,48.5,1,3,0,No,52,2982.2,3,At Risk,28.7,Medium,Standard
CUST201547,29,One Year,Standard,Credit Card,0,51.53,1465.72,62.7,0,4,1,Yes,34,1752.02,0,Loyal Steady,9.6,Low,Standard
CUST201548,31,Month-to-Month,Premium,Credit Card,0,87.05,2638.17,101.8,1,5,3,No,18,1566.9,1,Champions,19.2,Low,Standard
CUST201549,36,Month-to-Month,Standard,Digital Wallet,1,47.28,1569.84,37.8,1,3,1,No,18,851.04,3,At Risk,31.8,Medium,Standard
CUST201550,44,Month-to-Month,Basic,Credit Card,1,36.21,1516.93,15.2,2,3,1,No,18,651.78,2,Low Engagement,25.4,Medium,Standard
CUST201551,32,Month-to-Month,Basic,Mailed Check,1,25.02,790.43,36.4,3,5,2,No,18,450.36,0,Loyal Steady,21.9,Low,Standard
CUST201552,4,Two Year,Standard,Bank Transfer,1,60.41,222.33,45.1,0,4,2,No,52,3141.32,0,Loyal Steady,8.7,Low,Standard
CUST201553,39,Month-to-Month,Basic,Credit Card,1,28.11,1012.86,42.2,1,3,2,Yes,18,505.98,3,At Risk,20.4,Low,Standard
CUST201554,17,Month-to-Month,Basic,Credit Card,1,28.86,481.22,2.0,0,3,2,No,18,519.48,3,At Risk,24.2,Low,Standard
CUST201555,23,One Year,Basic,Mailed Check,0,24.1,524.59,30.9,2,2,2,Yes,34,819.4,3,At Risk,34.0,Medium,Standard
CUST201556,39,Month-to-Month,Standard,Credit Card,0,49.57,1899.73,84.1,1,1,0,Yes,18,892.26,3,At Risk,65.3,Very High,Standard
CUST201557,20,Month-to-Month,Basic,Mailed Check,1,17.89,353.48,24.1,3,4,1,Yes,18,322.02,0,Loyal Steady,42.8,Medium,Standard
CUST201558,56,Month-to-Month,Standard,Credit Card,1,60.44,3267.9,44.6,2,3,0,No,18,1087.92,2,Low Engagement,29.4,Medium,Standard
CUST201559,23,Month-to-Month,Standard,Digital Wallet,1,44.62,945.98,46.0,1,3,3,Yes,18,803.16,3,At Risk,32.0,Medium,Standard
CUST201560,19,One Year,Standard,Credit Card,1,47.93,896.83,60.7,0,4,0,No,34,1629.62,0,Loyal Steady,10.9,Low,Standard
CUST201561,10,One Year,Premium,Mailed Check,1,99.08,984.29,93.3,2,3,0,Yes,34,3368.72,1,Champions,44.5,High,Priority Save
CUST201562,19,Month-to-Month,Premium,Mailed Check,1,92.13,1646.7,104.3,1,4,1,Yes,18,1658.34,1,Champions,43.7,Medium,Standard
CUST201563,66,Month-to-Month,Premium,Mailed Check,1,98.18,6410.12,95.4,3,2,1,No,18,1767.24,1,Champions,52.9,High,Standard
CUST201564,58,Month-to-Month,Basic,Credit Card,1,24.55,1348.08,4.8,1,3,1,No,18,441.9,2,Low Engagement,15.3,Low,Standard
CUST201565,18,Two Year,Standard,Credit Card,1,59.13,987.01,57.9,0,5,0,No,52,3074.76,0,Loyal Steady,5.4,Low,Standard
CUST201566,49,One Year,Standard,Mailed Check,0,56.05,2688.96,33.3,2,3,0,No,34,1905.7,2,Low Engagement,23.0,Low,Standard
CUST201567,34,Two Year,Standard,Bank Transfer,1,46.62,1579.22,62.9,2,3,1,No,52,2424.24,3,At Risk,14.1,Low,Standard
CUST201568,13,One Year,Standard,Credit Card,0,62.38,749.32,59.1,1,4,0,Yes,34,2120.92,0,Loyal Steady,19.7,Low,Standard
CUST201569,9,One Year,Standard,Bank Transfer,1,51.05,453.2,35.8,2,4,1,No,34,1735.7,0,Loyal Steady,18.6,Low,Standard
CUST201570,14,Month-to-Month,Standard,Mailed Check,0,58.22,765.66,74.4,1,3,2,Yes,18,1047.96,3,At Risk,55.8,High,Standard
CUST201571,25,Two Year,Standard,Credit Card,1,55.69,1333.42,59.0,1,3,1,No,52,2895.88,3,At Risk,13.1,Low,Standard
CUST201572,16,Month-to-Month,Premium,Bank Transfer,1,96.66,1536.04,90.3,1,5,1,Yes,18,1739.88,1,Champions,25.9,Medium,Standard
CUST201573,20,Two Year,Standard,Credit Card,1,41.62,777.39,60.0,0,4,1,No,52,2164.24,0,Loyal Steady,7.4,Low,Standard
CUST201574,29,One Year,Basic,Bank Transfer,0,22.6,644.21,28.1,0,3,1,No,34,768.4,3,At Risk,11.1,Low,Standard
CUST201575,10,Month-to-Month,Standard,Digital Wallet,0,66.11,613.07,24.2,1,3,1,Yes,18,1189.98,3,At Risk,53.2,High,Standard
CUST201576,15,Month-to-Month,Standard,Bank Transfer,1,61.18,859.0,66.9,3,4,0,Yes,18,1101.24,0,Loyal Steady,49.3,High,Standard
CUST201577,42,One Year,Standard,Digital Wallet,0,50.47,2011.0,53.8,2,4,1,No,34,1715.98,0,Loyal Steady,12.4,Low,Standard
CUST201578,61,One Year,Basic,Bank Transfer,1,33.74,1958.31,45.1,1,3,2,No,34,1147.16,2,Low Engagement,4.5,Low,Standard
CUST201579,34,One Year,Basic,Bank Transfer,1,31.75,998.23,26.4,1,4,1,No,34,1079.5,0,Loyal Steady,6.1,Low,Standard
CUST201580,9,Month-to-Month,Basic,Bank Transfer,1,27.96,234.82,26.6,4,2,1,Yes,18,503.28,3,At Risk,71.6,Very High,Standard
CUST201581,51,Month-to-Month,Basic,Bank Transfer,1,23.87,1149.39,36.8,1,4,4,No,18,429.66,2,Low Engagement,7.5,Low,Standard
CUST201582,43,One Year,Premium,Bank Transfer,1,97.4,4092.86,108.0,1,3,0,No,34,3311.6,1,Champions,15.8,Low,Standard
CUST201583,11,Two Year,Standard,Credit Card,0,53.86,549.06,18.1,0,3,0,Yes,52,2800.72,3,At Risk,19.5,Low,Standard
CUST201584,31,Month-to-Month,Standard,Credit Card,1,63.25,1885.11,40.2,0,4,2,Yes,18,1138.5,0,Loyal Steady,15.8,Low,Standard
CUST201585,6,Two Year,Premium,Digital Wallet,0,95.57,552.78,96.2,2,2,2,Yes,52,4969.64,1,Champions,45.3,High,Priority Save
CUST201586,15,Two Year,Standard,Credit Card,1,58.45,830.92,66.6,1,3,1,No,52,3039.4,3,At Risk,16.3,Low,Standard
CUST201587,72,Month-to-Month,Standard,Credit Card,1,51.15,3388.28,38.2,1,4,1,No,18,920.7,2,Low Engagement,9.7,Low,Standard
CUST201588,7,One Year,Premium,Mailed Check,1,106.38,734.34,107.7,1,3,0,No,34,3616.92,1,Champions,39.3,Medium,Standard
CUST201589,37,Month-to-Month,Standard,Credit Card,1,62.6,2217.94,50.3,2,3,1,No,18,1126.8,3,At Risk,36.4,Medium,Standard
CUST201590,17,Month-to-Month,Standard,Credit Card,0,51.76,843.49,46.9,1,3,0,No,18,931.68,3,At Risk,53.3,High,Standard
CUST201591,12,Month-to-Month,Premium,Bank Transfer,1,108.64,1299.89,117.4,1,3,4,No,18,1955.52,1,Champions,39.2,Medium,Standard
CUST201592,13,Month-to-Month,Standard,Bank Transfer,1,52.66,671.04,80.5,0,3,1,No,18,947.88,3,At Risk,38.2,Medium,Standard
CUST201593,4,Month-to-Month,Basic,Digital Wallet,1,15.77,61.52,2.0,0,3,1,Yes,18,283.86,3,At Risk,36.0,Medium,Standard
CUST201594,10,One Year,Basic,Bank Transfer,1,18.08,172.49,22.6,3,4,1,Yes,34,614.72,0,Loyal Steady,18.1,Low,Standard
CUST201595,36,Month-to-Month,Basic,Bank Transfer,0,26.87,925.22,30.4,2,3,1,Yes,18,483.66,3,At Risk,36.5,Medium,Standard
CUST201596,50,Month-to-Month,Standard,Digital Wallet,1,56.86,2632.78,57.5,1,2,1,No,18,1023.48,2,Low Engagement,35.1,Medium,Standard
CUST201597,32,Two Year,Standard,Credit Card,1,52.62,1643.96,61.3,1,3,1,No,52,2736.24,3,At Risk,11.3,Low,Standard
CUST201598,6,Two Year,Premium,Digital Wallet,1,96.0,565.3,105.4,0,4,0,No,52,4992.0,1,Champions,15.1,Low,Standard
CUST201599,37,Month-to-Month,Premium,Bank Transfer,0,89.79,3220.06,87.0,1,5,0,Yes,18,1616.22,1,Champions,24.6,Medium,Standard
CUST201600,25,Month-to-Month,Standard,Digital Wallet,1,54.24,1336.4,59.4,1,4,1,Yes,18,976.32,0,Loyal Steady,27.3,Medium,Standard
CUST201601,64,One Year,Basic,Bank Transfer,1,23.94,1506.03,54.6,1,3,0,Yes,34,813.96,2,Low Engagement,5.9,Low,Standard
CUST201602,54,Month-to-Month,Basic,Credit Card,1,24.31,1267.69,34.3,2,2,0,No,18,437.58,2,Low Engagement,35.1,Medium,Standard
CUST201603,45,Two Year,Premium,Credit Card,1,88.18,3670.8,90.0,3,1,2,No,52,4585.36,1,Champions,33.0,Medium,Standard
CUST201604,58,Month-to-Month,Standard,Bank Transfer,1,49.86,2696.96,35.3,2,4,1,No,18,897.48,2,Low Engagement,16.9,Low,Standard
CUST201605,22,Month-to-Month,Premium,Credit Card,1,93.0,2023.9,85.4,2,3,2,No,18,1674.0,1,Champions,48.4,High,Standard
CUST201606,18,Month-to-Month,Standard,Bank Transfer,1,47.13,810.19,62.9,1,3,0,Yes,18,848.34,3,At Risk,46.1,High,Standard
CUST201607,72,Month-to-Month,Standard,Credit Card,0,52.01,3561.82,65.8,2,4,2,Yes,18,936.18,2,Low Engagement,14.3,Low,Standard
CUST201608,19,Month-to-Month,Basic,Bank Transfer,0,32.11,566.65,57.4,1,3,1,Yes,18,577.98,3,At Risk,40.3,Medium,Standard
CUST201609,14,Two Year,Basic,Mailed Check,0,33.17,444.27,41.6,2,5,1,No,52,1724.84,0,Loyal Steady,11.6,Low,Standard
CUST201610,17,One Year,Premium,Mailed Check,0,92.58,1556.55,86.0,2,3,0,No,34,3147.72,1,Champions,47.4,High,Priority Save
CUST201611,30,One Year,Standard,Digital Wallet,1,55.61,1657.07,53.7,1,4,0,No,34,1890.74,0,Loyal Steady,11.1,Low,Standard
CUST201612,32,Two Year,Standard,Credit Card,1,62.81,1992.95,50.2,1,3,0,No,52,3266.12,3,At Risk,12.7,Low,Standard
CUST201613,13,One Year,Basic,Bank Transfer,1,29.98,383.59,30.6,1,3,0,No,34,1019.32,3,At Risk,18.0,Low,Standard
CUST201614,12,One Year,Standard,Credit Card,1,55.46,623.94,77.6,1,3,1,No,34,1885.64,3,At Risk,21.5,Low,Standard
CUST201615,72,Month-to-Month,Standard,Credit Card,1,53.11,3763.93,40.2,2,2,0,No,18,955.98,2,Low Engagement,31.7,Medium,Standard
CUST201616,18,Month-to-Month,Basic,Digital Wallet,0,38.5,644.22,40.0,1,4,0,No,18,693.0,0,Loyal Steady,33.3,Medium,Standard
CUST201617,54,One Year,Basic,Bank Transfer,0,29.21,1526.86,32.6,1,3,1,No,34,993.14,2,Low Engagement,8.1,Low,Standard
CUST201618,48,Two Year,Standard,Credit Card,1,47.17,2199.89,66.9,2,3,0,Yes,52,2452.84,2,Low Engagement,12.0,Low,Standard
CUST201619,8,Month-to-Month,Standard,Digital Wallet,1,44.79,348.92,33.9,2,4,3,No,18,806.22,0,Loyal Steady,35.5,Medium,Standard
CUST201620,23,Month-to-Month,Basic,Credit Card,0,28.79,641.47,2.0,3,3,1,No,18,518.22,3,At Risk,50.9,High,Standard
CUST201621,38,Month-to-Month,Standard,Digital Wallet,0,53.08,1966.59,58.3,0,4,1,No,18,955.44,0,Loyal Steady,21.2,Low,Standard
CUST201622,43,Month-to-Month,Premium,Credit Card,1,103.71,4112.59,96.7,1,2,1,No,18,1866.78,1,Champions,44.3,High,Standard
CUST201623,32,One Year,Premium,Bank Transfer,1,85.12,2636.11,118.2,2,3,2,Yes,34,2894.08,1,Champions,19.8,Low,Standard
CUST201624,38,Two Year,Premium,Bank Transfer,0,86.86,3129.88,103.8,2,4,0,No,52,4516.72,1,Champions,15.5,Low,Standard
CUST201625,52,Two Year,Basic,Digital Wallet,1,25.86,1248.26,32.7,2,2,2,No,52,1344.72,2,Low Engagement,9.7,Low,Standard
CUST201626,36,One Year,Standard,Credit Card,0,48.35,1642.85,62.2,1,3,0,No,34,1643.9,3,At Risk,19.0,Low,Standard
CUST201627,19,Month-to-Month,Standard,Mailed Check,1,62.39,1155.4,59.0,1,3,0,No,18,1123.02,3,At Risk,53.1,High,Standard
CUST201628,30,Month-to-Month,Premium,Credit Card,0,98.68,2806.46,72.2,1,4,2,No,18,1776.24,1,Champions,30.9,Medium,Standard
CUST201629,10,One Year,Premium,Credit Card,0,103.08,1003.88,84.6,0,3,1,No,34,3504.72,1,Champions,26.1,Medium,Standard
CUST201630,46,Two Year,Basic,Mailed Check,0,15.0,641.44,25.4,0,3,0,No,52,780.0,2,Low Engagement,9.7,Low,Standard
CUST201631,20,Month-to-Month,Basic,Bank Transfer,0,15.0,296.8,18.6,0,2,0,Yes,18,270.0,3,At Risk,48.8,High,Standard
CUST201632,10,Two Year,Basic,Bank Transfer,1,29.88,287.57,36.1,1,4,4,No,52,1553.76,0,Loyal Steady,5.5,Low,Standard
CUST201633,72,Two Year,Basic,Credit Card,1,17.01,1155.98,14.4,1,1,0,No,52,884.52,2,Low Engagement,9.6,Low,Standard
CUST201634,7,Month-to-Month,Standard,Mailed Check,0,61.31,400.6,58.4,3,4,0,Yes,18,1103.58,0,Loyal Steady,68.9,Very High,Standard
CUST201635,46,Two Year,Standard,Bank Transfer,1,48.54,2188.69,47.1,2,2,1,No,52,2524.08,3,At Risk,16.3,Low,Standard
CUST201636,21,One Year,Standard,Digital Wallet,0,68.64,1336.59,66.2,0,1,1,No,34,2333.76,3,At Risk,37.3,Medium,Standard
CUST201637,22,Two Year,Basic,Digital Wallet,1,23.27,508.39,26.9,2,3,0,No,52,1210.04,3,At Risk,16.2,Low,Standard
CUST201638,21,One Year,Basic,Credit Card,1,24.5,503.84,18.0,0,3,2,No,34,833.0,3,At Risk,8.8,Low,Standard
CUST201639,27,One Year,Standard,Digital Wallet,1,60.77,1578.57,54.1,5,4,0,No,34,2066.18,0,Loyal Steady,30.0,Medium,Standard
CUST201640,16,Two Year,Standard,Credit Card,0,57.91,922.9,63.3,2,3,0,No,52,3011.32,3,At Risk,28.6,Medium,Standard
CUST201641,21,One Year,Standard,Digital Wallet,0,54.08,1067.04,50.1,1,4,1,No,34,1838.72,0,Loyal Steady,15.1,Low,Standard
CUST201642,18,Month-to-Month,Premium,Bank Transfer,1,114.54,2011.23,70.1,3,3,1,Yes,18,2061.72,1,Champions,60.4,High,Priority Save
CUST201643,11,Month-to-Month,Standard,Credit Card,1,52.25,535.29,50.2,2,3,1,Yes,18,940.5,3,At Risk,53.1,High,Standard
CUST201644,11,Two Year,Standard,Credit Card,1,46.99,494.6,62.1,1,4,1,No,52,2443.48,0,Loyal Steady,11.8,Low,Standard
CUST201645,11,Month-to-Month,Premium,Credit Card,1,101.87,1038.33,89.8,0,4,3,Yes,18,1833.66,1,Champions,25.9,Medium,Standard
CUST201646,20,Month-to-Month,Premium,Credit Card,1,96.51,1908.72,94.3,0,3,0,Yes,18,1737.18,1,Champions,43.5,Medium,Standard
CUST201647,47,Month-to-Month,Premium,Digital Wallet,1,91.59,3962.8,121.5,1,4,2,No,18,1648.62,1,Champions,19.6,Low,Standard
CUST201648,30,Month-to-Month,Standard,Credit Card,1,51.95,1507.91,60.1,2,2,1,Yes,18,935.1,3,At Risk,53.9,High,Standard
CUST201649,33,One Year,Basic,Credit Card,1,26.71,838.15,38.8,3,3,1,No,34,908.14,3,At Risk,17.0,Low,Standard
CUST201650,24,Month-to-Month,Basic,Digital Wallet,0,31.98,725.89,40.3,2,4,0,Yes,18,575.64,0,Loyal Steady,36.8,Medium,Standard
CUST201651,8,Month-to-Month,Standard,Credit Card,1,60.24,474.16,47.4,1,3,1,Yes,18,1084.32,3,At Risk,47.2,High,Standard
CUST201652,72,One Year,Premium,Credit Card,1,84.53,6068.82,86.8,0,1,0,No,34,2874.02,2,Low Engagement,15.6,Low,Standard
